delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
4026,4026,Tnja,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2026-04-08,2026-04-14
4027,4027,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-09-11,2025-09-13
4028,4028,Oujda,Oriental,in_transit,Amana Express,2025-12-10,2025-12-13
4029,4029,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2026-03-22,2026-03-28
4030,4030,,TTA,DELIVERED,Tanger Delivery,2025-12-10,2025-10-16
4031,4031,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-04-09,2025-07-09
4032,4032,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-06-05,2025-05-10
4033,4033,Marrakech,Marrakech-Safi,delivered,Amana Express,2026-03-05,2026-07-03
4034,4034,Tanger,Tanger Tetouan,delivered,Amana Express,2026-01-24,2026-01-02
4035,4035,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2025-06-26,2025-06-27
4036,4036,Kénitra,Rabat-Salé-Kénitra,delivered,Amana Express,2025-09-18,2025-09-24
4037,4037,Agadir,Souss-Massa,in_transit,Jibli,2025-04-25,2025-04-26
4038,4038,Meknès,Fès-Meknès,delivered,Amana Express,2026-02-01,2026-01-09
4039,4039,Al Hoceima,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,2025-09-02,
4040,4040,CAS,Casa Settat,Livré,Amana Express,2025-06-21,2025-06-22
4041,4041,Meknès,Fes Meknes,delivered,Tanger Delivery,2025-02-04,2025-02-06
4042,4042,Casablanca,CASA-SETTAT,delivered,Amana Express,2026-02-17,2026-02-23
4043,4043,Oujda,Oriental,DELIVERED,Barid Logistics,2025-04-10,2025-04-12
4044,4044,Agadir,Souss-Massa,failed,Barid Logistics,2025-05-25,
4045,4045,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-01-12,2026-01-15
4046,4046,Oujda,Oriental,delivered,Barid Logistics,2026-04-04,2026-04-10
4047,4047,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-02-23,2025-02-24
4048,4048,,Fès-Meknès,delivered,Barid Logistics,2026-02-24,2026-03-02
4049,4049,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-02-26,2025-03-06
4050,4050,Meknès,Fès-Meknès,delivered,AtlasShip,2025-07-22,2025-07-30
4051,4051,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-03-02,2025-03-09
4052,4052,Casablanca,Casablanca-Settat,delivered,Jibli,2026-02-18,2026-02-26
4053,4053,Oujda,Oriental,delivered,Jibli,2025-05-30,2025-06-03
4054,4054,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-09-03,2025-09-05
4055,4055,Casablanca,CASA-SETTAT,delivered,Jibli,2025-11-01,2025-07-11
4056,4056,Casablanca,Casablanca-Settat,delivered,Jibli,2025-08-22,2025-08-24
4057,4057,Tétouan,Tanger Tetouan,delivered,Amana Express,2025-09-02,2025-09-04
4058,4058,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-03-26,2025-03-04
4059,4059,Casablanca,CASA-SETTAT,delivered,Amana Express,2025-05-24,2025-05-28
4060,4060,CAS,Casablanca-Settat,delivered,Amana Express,2025-06-26,2025-07-03
4061,4061,Rabat,RSK,in_transit,Jibli,2026-02-03,2026-02-06
4062,4062,Tétouan,Tanger Tetouan,failed,AtlasShip,2025-08-01,
4063,4063,Agadir,Souss-Massa,delayed,Amana Express,2025-07-17,2025-07-19
4064,4064,casa,Casablanca-Settat,delivered,AtlasShip,2025-08-11,2025-08-18
4065,4065,Tanger,Tanger-Tétouan-Al Hoceïma,delayed,AtlasShip,2025-09-14,2025-09-18
4066,4066,RABAT,Rabat-Salé-Kénitra,delayed,Jibli,2026-02-01,2026-02-05
4067,4067,Fès,Fes Meknes,failed,Amana Express,2025-03-29,2025-02-04
4068,4068,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-01-03,2025-03-04
4069,4069,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-04-02,2026-04-09
4070,4070,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-12-03,2025-12-08
4071,4071,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-03-23,2026-03-25
4072,4072,Rabat,RSK,delivered,Amana Express,2026-05-01,2026-02-05
4073,4073,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-12-29,2025-12-31
4074,4074,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-02-12,2026-02-17
4075,4075,Casablanca,Casablanca-Settat,delivered,Jibli,2025-01-07,2025-01-14
4076,4076,Tétouan,Tanger Tetouan,delivered,Barid Logistics,2026-02-02,2026-02-09
4077,4077,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-05-08,2025-05-11
4078,4078,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2025-11-07,2025-11-08
4079,4079,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2026-12-04,2026-04-13
4080,4080,Meknès,Fès-Meknès,delivered,Jibli,2025-08-07,2025-08-08
4081,4081,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-05-04,2025-04-08
4082,4082,Casablanca,Casa Settat,delivered,Amana Express,2025-02-26,2025-03-06
4083,4083,CAS,Casablanca-Settat,delivered,AtlasShip,2025-08-25,2025-09-01
4084,4084,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-06-23,2025-06-28
4085,4085,Oujda,Oriental,delivered,Tanger Delivery,2026-03-27,2026-04-01
4086,4086,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-05-06,2026-05-08
4087,4087,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-04-23,2025-04-29
4088,4088,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-06-22,2025-06-29
4089,4089,Casablanca,Casablanca-Settat,livré,Barid Logistics,2026-04-25,2026-04-29
4090,4090,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-10-15,2025-10-23
4091,4091,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-10-11,2025-10-17
4092,4092,Tanger,TTA,delivered,AtlasShip,2025-11-24,2025-02-12
4093,4093,Oujda,Oriental,delivered,Jibli,2025-02-27,2025-07-03
4094,4094,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-04-20,2025-04-23
4095,4095,Rabat,Rabat Sale Kenitra,delivered,Barid Logistics,2026-01-21,2026-01-27
4096,4096,Kénitra,Rabat-Salé-Kénitra,DELIVERED,Barid Logistics,2025-11-09,2025-09-17
4097,4097,Tetouan,TTA,KO,Jibli,2026-03-03,2026-03-04
4098,4098,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-04-26,2025-05-04
4099,4099,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2026-02-04,2026-12-02
4100,4100,,Casablanca-Settat,DELIVERED,Jibli,2025-05-11,2025-05-05
4101,4101,Casablanca,CASA-SETTAT,delivered,Amana Express,2026-03-04,2026-06-03
4102,4102,Meknès,Fès-Meknès,in_transit,Amana Express,2025-01-22,2025-01-25
4103,4103,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-01-30,2026-04-02
4104,4104,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-05-26,2025-02-06
4105,4105,Meknès,Fès-Meknès,delivered,Tanger Delivery,2025-05-16,2025-05-23
4106,4106,Casablanca,CASA-SETTAT,failed,Jibli,2025-04-03,2025-10-04
4107,4107,Tangier,Tanger-Tétouan-Al Hoceïma,DELIVERED,Tanger Delivery,2026-01-15,2026-01-18
4108,4108,Rabat,Rabat-Salé-Kénitra,failed,Barid Logistics,2025-12-30,2026-01-04
4109,4109,Oujda,Oriental,failed,Tanger Delivery,2025-03-21,2025-03-25
4110,4110,Agadir,Souss-Massa,delivered,AtlasShip,2025-06-25,2025-07-02
4111,4111,Agadir,Souss-Massa,delivered,AtlasShip,2026-04-02,2026-04-07
4112,4112,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2026-01-23,2026-01-27
4113,4113,Fès,Fès-Meknès,delayed,AtlasShip,2026-07-01,2026-01-09
4114,4114,Nador,Oriental,failed,Amana Express,2025-12-04,
4115,4115,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-10-18,2025-10-19
4116,4116,Casablanca,Casablanca-Settat,failed,AtlasShip,2026-03-20,
4117,4117,RABAT,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-02-19,2025-02-23
4118,4118,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,2026-05-01,2026-05-04
4119,4119,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2025-08-22,2025-08-26
4120,4120,,Fès-Meknès,Livré,AtlasShip,2025-07-15,2025-07-16
4121,4121,TANGER,Tanger-Tétouan-Al Hoceima,delivered,AtlasShip,2025-12-16,2025-12-20
4122,4122,tanger,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,2025-11-04,
4123,4123,RABAT,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-03-09,2025-03-16
4124,4124,TETOUAN,TTA,Livré,AtlasShip,2025-04-29,2025-05-06
4125,4125,Kénitra,Rabat-Salé-Kénitra,failed,Jibli,2025-07-13,
4126,4126,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-06-17,2025-06-21
4127,4127,Nador,Oriental,delivered,Barid Logistics,2026-05-16,2026-05-23
4128,4128,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-06-14,2025-06-18
4129,4129,Kénitra,RSK,delivered,Tanger Delivery,2025-10-21,2025-10-23
4130,4130,CAS,Casablanca-Settat,DELIVERED,Barid Logistics,2025-07-27,2025-07-30
4131,4131,Casablanca,Casablanca-Settat,failed,Jibli,2025-02-03,
4132,4132,Meknès,Fès-Meknès,delayed,Barid Logistics,2025-07-21,2025-07-23
4133,4133,Kénitra,Rabat-Salé-Kénitra,delivered,Amana Express,2025-12-24,2025-12-29
4134,4134,Meknès,Fès-Meknès,failed,Tanger Delivery,2025-09-28,
4135,4135,Tangier,TTA,in_transit,Amana Express,2025-07-07,2025-07-11
4136,4136,Fès,Fès-Meknès,in_transit,Amana Express,2025-06-07,2025-06-13
4137,4137,casa,Casa Settat,delivered,AtlasShip,2025-08-07,2025-08-13
4138,4138,Fès,Fès-Meknès,delivered,Barid Logistics,2025-03-18,2025-03-21
4139,4139,Fès,Fès-Meknès,delivered,AtlasShip,2025-12-11,2025-11-18
4140,4140,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-02-21,2025-02-24
4141,4141,Nador,Oriental,delivered,Jibli,2025-01-15,2025-01-16
4142,4142,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,KO,Tanger Delivery,2025-06-30,2025-07-07
4143,4143,Casablanca,CASA-SETTAT,in_transit,Amana Express,2025-08-25,2025-08-28
4144,4144,Casablanca,Casablanca-Settat,delayed,AtlasShip,2025-06-25,2025-07-01
4145,4145,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-01-16,2026-01-23
4146,4146,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-08-21,2025-08-24
4147,4147,Al Hoceïma,Tanger-Tétouan-Al Hoceima,delivered,Jibli,2025-02-20,2025-02-23
4148,4148,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-10-06,2025-06-16
4149,4149,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-10-27,2025-11-02
4150,4150,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-05-05,2026-05-10
4151,4151,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-04-17,2025-04-22
4152,4152,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2025-10-07,2025-10-12
4153,4153,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-06-15,2025-06-23
4154,4154,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-04-29,2026-04-30
4155,4155,Fès,,delivered,Barid Logistics,2025-07-26,2025-07-30
4156,4156,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-02-06,2026-02-07
4157,4157,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-11-03,2025-10-11
4158,4158,Fès,Fès-Meknès,DELIVERED,Jibli,2025-04-15,2025-04-20
4159,4159,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-02-19,2026-02-27
4160,4160,Tanger,Tanger-Tétouan-Al Hoceïma,Livré,Tanger Delivery,2025-05-13,2025-05-18
4161,4161,tanger,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,2026-01-25,2026-01-29
4162,4162,Fès,Fès-Meknès,delivered,Jibli,2025-09-24,2025-10-01
4163,4163,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-04-04,2025-10-04
4164,4164,TANGER,Tanger Tetouan,failed,Jibli,2025-01-17,2025-01-23
4165,4165,CAS,Casablanca-Settat,delivered,AtlasShip,2026-05-01,2026-05-09
4166,4166,Agadir,Souss-Massa,delivered,Jibli,2025-06-09,2025-06-11
4167,4167,Rabat,Rabat-Salé-Kénitra,livré,Tanger Delivery,2026-03-27,2026-03-29
4168,4168,Oujda,Oriental,Livré,AtlasShip,2025-10-31,2025-11-03
4169,4169,,,delivered,Amana Express,2025-03-27,2025-03-30
4170,4170,,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-10-17,2025-10-20
4171,4171,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-01-26,2025-01-27
4172,4172,Fès,Fès-Meknès,delivered,Jibli,2026-04-21,2026-04-24
4173,4173,,TTA,failed,Tanger Delivery,2026-01-10,
4174,4174,Fès,Fès-Meknès,delayed,Amana Express,2025-03-17,2025-03-19
4175,4175,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-03-07,2025-03-15
4176,4176,,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-04-27,2025-05-03
4177,4177,Kénitra,RSK,delivered,Tanger Delivery,2025-09-25,2025-09-27
4178,4178,Kénitra,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-03-09,2025-03-15
4179,4179,Casablanca,Casablanca-Settat,delayed,Amana Express,2025-04-05,2025-04-13
4180,4180,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,2025-03-12,
4181,4181,Rabat,RSK,delivered,Jibli,2025-02-23,2025-02-24
4182,4182,casa,,delivered,Amana Express,2025-04-19,2025-04-22
4183,4183,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-12-03,2025-12-05
4184,4184,Rabat,Rabat-Salé-Kénitra,failed,Tanger Delivery,2026-03-14,
4185,4185,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-02-04,2025-04-09
4186,4186,Al Hoceïma,Tanger Tetouan,delivered,Barid Logistics,2025-09-18,2025-09-22
4187,4187,Casablanca,Casablanca-Settat,failed,Jibli,2025-03-23,
4188,4188,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-02-21,2026-02-25
4189,4189,Fès,Fes Meknes,delayed,Tanger Delivery,2025-03-15,2025-03-22
4190,4190,Fès,Fès-Meknès,delivered,AtlasShip,2025-08-02,2025-02-12
4191,4191,Agadir,Souss-Massa,delivered,Tanger Delivery,2025-08-02,2025-08-04
4192,4192,Agadir,Souss-Massa,delivered,Tanger Delivery,2025-06-28,2025-07-01
4193,4193,Oujda,Oriental,delivered,Barid Logistics,2025-09-27,2025-09-29
4194,4194,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Tanger Delivery,2025-10-15,2025-10-21
4195,4195,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-11-02,2025-10-28
4196,4196,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-07-16,2025-07-21
4197,4197,casa,Casablanca-Settat,delivered,Barid Logistics,2025-11-30,2025-04-12
4198,4198,Meknès,Fès-Meknès,delivered,Tanger Delivery,2025-07-24,2025-07-29
4199,4199,Casablanca,Casablanca-Settat,DELIVERED,Amana Express,2025-07-01,2025-07-09
4200,4200,Agadir,Souss-Massa,delivered,Tanger Delivery,2025-09-24,2025-10-01
4201,4201,Rabat,Rabat-Salé-Kénitra,failed,Amana Express,2026-08-02,
4202,4202,casa,Casa Settat,delivered,Barid Logistics,2025-03-15,2025-03-17
4203,4203,Meknès,Fès-Meknès,KO,AtlasShip,2026-01-10,2026-01-11
4204,4204,,Tanger Tetouan,delayed,AtlasShip,2026-01-06,2026-01-09
4205,4205,Meknès,Fès-Meknès,delivered,Amana Express,2026-05-19,2026-05-25
4206,4206,Casablanca,Casablanca-Settat,delivered,Amana Express,2026-02-13,2026-02-21
4207,4207,Rabat,Rabat-Salé-Kénitra,delayed,Tanger Delivery,2025-01-16,2025-01-22
4208,4208,Rabat,Rabat-Salé-Kénitra,livré,Jibli,2026-04-19,2026-04-26
4209,4209,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-09-18,2025-09-24
4210,4210,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-06-13,2025-06-14
4211,4211,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-04-05,2025-04-13
4212,4212,CAS,Casa Settat,delivered,Jibli,2025-10-08,2025-08-14
4213,4213,Nador,Oriental,delayed,Amana Express,2025-08-16,2025-08-23
4214,4214,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,AtlasShip,2025-01-25,2025-01-29
4215,4215,AL HOCEIMA,TTA,delivered,Jibli,2025-12-05,2025-05-20
4216,4216,Tanger,Tanger Tetouan,delivered,Jibli,2026-05-07,2026-05-14
4217,4217,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-03-16,2025-03-18
4218,4218,Agadir,Souss-Massa,delivered,Amana Express,2026-02-26,2026-03-05
4219,4219,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-02-17,2026-02-21
4220,4220,Tétouan,TTA,delivered,Jibli,2026-03-15,2026-03-23
4221,4221,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,2025-03-21,2025-03-26
4222,4222,Marrakech,Marrakech-Safi,Livré,Barid Logistics,2025-06-08,2025-06-14
4223,4223,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Jibli,2025-09-09,2025-09-14
4224,4224,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-02-13,2025-02-16
4225,4225,Fès,Fès-Meknès,Livré,Amana Express,2025-10-15,2025-10-16
4226,4226,Oujda,Oriental,in_transit,Barid Logistics,2025-12-23,2025-12-25
4227,4227,Nador,,failed,Amana Express,2026-05-04,2026-06-05
4228,4228,Rabat,Rabat-Salé-Kénitra,DELIVERED,Amana Express,2025-03-23,2025-03-27
4229,4229,Meknès,Fès-Meknès,delivered,Jibli,2026-02-05,2026-02-09
4230,4230,Casablanca,CASA-SETTAT,in_transit,Barid Logistics,2025-07-17,2025-07-20
4231,4231,CASABLANCA,Casablanca-Settat,delivered,Barid Logistics,2025-12-10,2025-12-15
4232,4232,Meknès,Fès-Meknès,delivered,AtlasShip,2025-02-14,2025-02-21
4233,4233,Fès,Fès-Meknès,delivered,Jibli,2025-01-13,2025-01-21
4234,4234,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-12-13,2025-12-16
4235,4235,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-02-11,2025-02-14
4236,4236,Marrakech,Marrakech-Safi,delivered,Jibli,2026-04-26,2026-04-27
4237,4237,Oujda,Oriental,delivered,Jibli,2025-05-28,2025-05-31
4238,4238,TETOUAN,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2025-03-21,2025-03-23
4239,4239,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Jibli,2026-05-10,
4240,4240,Fès,Fès-Meknès,delivered,Jibli,2025-05-30,2025-05-31
4241,4241,Casablanca,,delivered,AtlasShip,2025-07-26,2025-07-31
4242,4242,tanger,Tanger-Tétouan-Al Hoceïma,KO,Jibli,2025-09-27,2025-02-10
4243,4243,Marrakech,Marrakech-Safi,delivered,Jibli,2025-12-14,2025-12-15
4244,4244,Agadir,Souss-Massa,delivered,Amana Express,2025-04-07,2025-07-11
4245,4245,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-03-01,2025-03-03
4246,4246,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-12-10,2025-12-17
4247,4247,,Oriental,delivered,Tanger Delivery,2025-09-06,2025-09-10
4248,4248,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-11-13,2025-11-20
4249,4249,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-03-31,2025-04-07
4250,4250,Agadir,Souss-Massa,KO,Barid Logistics,2025-01-10,2025-01-18
4251,4251,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-02-04,2025-02-10
4252,4252,RABAT,Rabat-Salé-Kénitra,delivered,Barid Logistics,2026-01-04,2026-01-12
4253,4253,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,2025-09-03,2025-03-16
4254,4254,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-07-15,2025-07-21
4255,4255,Agadir,,delivered,Jibli,2025-07-23,2025-07-26
4256,4256,Oujda,Oriental,delivered,Amana Express,2025-08-16,2025-08-19
4257,4257,Fès,Fès-Meknès,KO,Tanger Delivery,2025-12-23,2025-12-16
4258,4258,Tétouan,TTA,delivered,Jibli,2025-05-12,2025-05-14
4259,4259,Agadir,Souss-Massa,delivered,AtlasShip,2025-03-12,2025-12-06
4260,4260,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-05-01,2025-05-06
4261,4261,,Casablanca-Settat,delivered,Barid Logistics,2026-02-06,2026-02-13
4262,4262,casa,Casablanca-Settat,delivered,Tanger Delivery,2025-11-28,2025-12-04
4263,4263,Tanger,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,2025-06-09,2025-06-17
4264,4264,Casablanca,CASA-SETTAT,delivered,Barid Logistics,2025-04-29,2025-05-07
4265,4265,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-04-17,2025-04-20
4266,4266,Nador,Oriental,delivered,Barid Logistics,2025-04-26,2025-04-27
4267,4267,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-07-04,2025-06-07
4268,4268,Rabat,Rabat-Salé-Kénitra,failed,Amana Express,2025-09-16,
4269,4269,,Oriental,delivered,Jibli,2025-08-15,2025-08-17
4270,4270,RABAT,Rabat Sale Kenitra,delivered,Jibli,2025-02-23,2025-02-28
4271,4271,Fès,Fès-Meknès,delivered,Amana Express,2025-10-06,2025-10-10
4272,4272,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,2025-07-30,2025-08-02
4273,4273,Tanger,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,2025-06-17,
4274,4274,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-03-02,2026-02-04
4275,4275,Nador,Oriental,in_transit,Jibli,2025-05-06,2025-05-13
4276,4276,Fès,Fès-Meknès,delivered,Jibli,2025-02-02,2025-02-05
4277,4277,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-12-26,2026-01-03
4278,4278,Casablanca,Casablanca-Settat,delayed,AtlasShip,2025-10-09,2025-10-17
4279,4279,Casablanca,Casablanca-Settat,delivered,Jibli,2026-01-31,2026-02-01
4280,4280,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-12-04,2025-07-12
4281,4281,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2026-09-01,2026-01-13
4282,4282,Fès,Fès-Meknès,KO,AtlasShip,2025-08-26,2025-09-01
4283,4283,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-11-05,2026-05-12
4284,4284,Marrakech,Marrakech-Safi,delayed,Jibli,2026-02-28,2026-01-03
4285,4285,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-08-19,2025-08-23
4286,4286,Fès,Fès-Meknès,failed,AtlasShip,2025-03-02,
4287,4287,Tetouan,Tanger-Tétouan-Al Hoceïma,KO,Barid Logistics,2025-07-14,2025-07-17
4288,4288,Rabat,Rabat-Salé-Kénitra,delayed,Jibli,2025-10-31,2025-11-05
4289,4289,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-04-13,2026-04-21
4290,4290,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,2026-03-21,2026-03-22
4291,4291,CASABLANCA,Casablanca-Settat,delivered,Tanger Delivery,2026-04-18,2026-04-21
4292,4292,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2026-03-20,2026-03-27
4293,4293,CAS,Casablanca-Settat,delivered,Barid Logistics,2025-05-10,2025-05-18
4294,4294,Agadir,Souss-Massa,delivered,AtlasShip,2025-10-22,2025-10-29
4295,4295,Oujda,Oriental,delivered,Jibli,2026-05-16,2026-05-19
4296,4296,Casablanca,,delayed,AtlasShip,2025-12-26,2025-12-28
4297,4297,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2025-07-15,2025-07-23
4298,4298,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-02-02,2025-02-03
4299,4299,Nador,Oriental,delivered,Amana Express,2025-10-31,2025-11-08
4300,4300,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-01-21,2025-01-29
4301,4301,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-04-19,2025-04-27
4302,4302,Oujda,Oriental,DELIVERED,Barid Logistics,2025-01-30,2025-02-01
4303,4303,,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-02-10,2026-02-18
