sales_key,order_id,order_item_id,customer_key,product_key,date_key,region_key,payment_key,delivery_key,quantity,unit_price,discount_rate,total_amount,amount_paid,is_returned,refund_amount,delivery_delay_days,order_status,return_reason
7936,4405,8253,167,233,20260126,12,9,247,1,278.36,0.15,236.61,0.0,0,0.0,35,completed,
7937,4406,8254,802,245,20250510,3,6,281,1,694.37,0.2,555.5,555.5,1,555.5,7,pending,Quality issue
7938,4406,8255,802,298,20250510,3,6,281,3,290.57,0.05,828.12,828.12,0,0.0,7,pending,
7939,4406,8256,802,109,20250510,3,6,281,5,205.6,0.03,997.16,997.16,0,0.0,7,pending,
7940,4407,8257,533,136,20260326,11,6,137,2,407.93,0.15,693.48,693.48,0,0.0,2,completed,
7941,4407,8259,533,12,20260326,11,6,137,2,319.38,0.2,511.01,511.01,0,0.0,2,completed,
7942,4407,8260,533,16,20260326,11,6,137,1,46.97,0.1,42.27,42.27,0,0.0,2,completed,
7943,4408,8261,826,271,20251106,6,10,150,2,77.46,0.2,123.94,123.94,0,0.0,2,completed,
7944,4409,8262,317,16,20250707,10,10,116,5,48.65,0.2,194.6,194.6,0,0.0,7,completed,
7945,4410,8263,777,219,20251201,4,10,71,1,123.09,0.05,116.94,116.94,0,0.0,8,completed,
7946,4410,8264,777,55,20251201,4,10,71,5,515.47,0.05,2448.48,2448.48,0,0.0,8,completed,
7947,4411,8265,536,145,20250529,3,10,251,5,5252.45,0.03,25474.38,25474.38,0,0.0,2,completed,
7948,4412,8266,108,229,20251126,3,10,70,3,353.64,0.1,954.83,954.83,0,0.0,8,pending,
7949,4413,8267,45,181,20260803,7,17,36,2,506.8,0.1,912.24,547.45,0,0.0,61,completed,
7950,4413,8268,45,228,20260803,7,17,36,3,3892.13,0.2,9341.11,5605.76,0,0.0,61,completed,
7951,4414,8269,15,158,20251226,4,15,148,2,32.94,0.1,59.29,59.29,0,0.0,1,completed,
7952,4415,8270,783,9,20260415,19,6,125,2,318.79,0.1,573.82,573.82,0,0.0,8,completed,
7953,4415,8271,783,19,20260415,19,6,125,4,2194.82,0.1,7901.35,7901.35,0,0.0,8,completed,
7954,4416,8272,996,138,20260418,19,2,125,3,1889.15,0.05,5384.08,5384.08,0,0.0,9,completed,
7955,4417,8273,978,106,20260516,19,2,144,3,1678.0,0.1,4530.6,4530.6,0,0.0,7,completed,
7956,4418,8274,820,111,20251201,7,9,170,2,21.43,0.03,41.57,41.57,0,0.0,5,completed,
7957,4418,8275,820,137,20251201,7,9,170,5,1140.69,0.15,4847.93,4847.94,0,0.0,5,completed,
7958,4419,8276,801,71,20260114,11,2,117,1,193.55,0.2,154.84,154.84,0,0.0,10,completed,
7959,4420,8277,957,73,20250919,10,10,216,4,492.13,0.15,1673.24,1673.24,0,0.0,5,completed,
7960,4420,8278,957,13,20250919,10,10,216,5,59.03,0.15,250.88,250.88,0,0.0,5,completed,
7961,4420,8279,957,60,20250919,10,10,216,3,82.13,0.1,221.75,221.75,0,0.0,5,completed,
7962,4421,8280,407,32,20250820,9,10,95,5,34.37,0.03,166.69,166.69,0,0.0,5,completed,
7963,4422,8281,780,193,20260228,3,2,3,2,5956.4,0.15,10125.88,10125.88,0,0.0,1,completed,
7964,4422,8282,780,240,20260228,3,2,3,1,51.11,0.05,48.55,48.55,0,0.0,1,completed,
7965,4422,8283,780,131,20260228,3,2,3,3,1130.14,0.2,2712.34,2712.34,0,0.0,1,completed,
7966,4423,8284,4,270,20250619,7,3,93,2,105.89,0.0,211.78,138.01,0,0.0,4,completed,
7967,4424,8285,951,71,20250829,11,12,78,4,193.63,0.03,751.28,371.87,0,0.0,2,completed,
7968,4425,8286,229,30,20260518,10,2,154,2,146.22,0.0,292.44,292.44,0,0.0,10,completed,
7969,4426,8287,262,261,20251023,2,10,128,4,266.71,0.05,1013.5,1013.5,0,0.0,1,pending,
7970,4427,8288,652,16,20250125,11,11,174,5,46.42,0.05,220.5,0.0,0,0.0,,cancelled,
7971,4427,8289,652,52,20250125,11,11,174,5,1410.77,0.2,5643.08,0.0,0,0.0,,cancelled,
7972,4427,8290,652,197,20250125,11,11,174,4,849.56,0.15,2888.5,0.0,0,0.0,,cancelled,
7973,4427,8291,652,89,20250125,11,11,174,4,496.78,0.1,1788.41,0.0,0,0.0,,cancelled,
7974,4428,8292,349,195,20260224,3,10,3,4,845.31,0.05,3212.18,3212.18,0,0.0,2,completed,
7975,4429,8294,434,198,20250505,11,10,217,4,533.64,0.1,1921.1,568630.49,0,0.0,10,completed,
7976,4430,8296,896,76,20250413,1,10,68,2,353.31,0.1,635.96,635.95,0,0.0,8,completed,
7977,4430,8297,896,78,20250413,1,10,68,4,105.29,0.03,408.53,408.53,0,0.0,8,completed,
7978,4431,8299,17,233,20251103,1,10,107,3,256.44,0.0,769.32,769.32,0,0.0,4,completed,
7979,4432,8300,688,121,20250621,6,6,112,3,821.49,0.0,2464.47,2464.47,0,0.0,9,completed,
7980,4432,8301,688,219,20250621,6,6,112,4,138.81,0.1,499.72,499.72,0,0.0,9,completed,
7981,4433,8302,871,230,20260314,1,6,87,5,1419.07,0.05,6740.58,6740.59,0,0.0,4,cancelled,
7982,4433,8303,871,24,20260314,1,6,87,4,893.09,0.1,3215.12,3215.12,0,0.0,4,cancelled,
7983,4434,8304,775,102,20251204,7,15,200,1,1277.47,0.2,1021.98,0.0,0,0.0,,cancelled,
7984,4434,8305,775,98,20251204,7,15,200,4,11386.97,0.1,40993.09,0.0,0,0.0,,cancelled,
7985,4435,8306,443,245,20251202,2,10,195,3,667.09,0.03,1941.23,0.0,1,1941.23,,cancelled,Customer changed mind
7986,4436,8307,466,38,20250707,10,6,136,5,299.19,0.1,1346.36,1346.35,0,0.0,5,cancelled,
7987,4436,8308,466,187,20250707,10,6,136,4,67.0,0.05,254.6,254.6,0,0.0,5,cancelled,
7988,4436,8309,466,267,20250707,10,6,136,3,90.88,0.05,259.01,259.01,0,0.0,5,cancelled,
7989,4437,8310,342,5,20250612,10,2,77,4,234.76,0.15,798.18,798.18,0,0.0,2,completed,
7990,4437,8311,342,24,20250612,10,2,77,5,886.59,0.1,3989.65,3989.66,0,0.0,2,completed,
7991,4438,8312,164,201,20250131,3,6,70,2,324.34,0.03,629.22,629.22,0,0.0,2,completed,
7992,4439,8313,554,30,20250921,9,14,95,4,143.77,0.03,557.83,557.83,0,0.0,8,completed,
7993,4439,8314,554,229,20250921,9,14,95,1,376.29,0.0,376.29,376.29,0,0.0,8,completed,
7994,4440,8315,390,246,20250807,12,10,12,4,1206.17,0.15,4100.98,4100.98,0,0.0,4,pending,
7995,4440,8316,390,56,20250807,12,10,12,2,1031.56,0.05,1959.96,1959.96,0,0.0,4,pending,
7996,4440,8317,390,226,20250807,12,10,12,3,13948.49,0.2,33476.38,33476.38,0,0.0,4,pending,
7997,4441,8318,838,38,20250429,12,12,304,3,298.98,0.1,807.25,518.51,0,0.0,8,completed,
7998,4441,8319,838,285,20250429,12,12,304,4,151.95,0.05,577.41,370.88,0,0.0,8,completed,
7999,4442,8320,64,233,20260507,6,4,169,5,285.9,0.15,1215.08,703.47,0,0.0,7,completed,
8000,4442,8321,64,68,20260507,6,4,169,1,3046.52,0.0,3046.52,1763.79,0,0.0,7,completed,
8001,4443,8322,177,92,20260418,6,1,267,3,173.9,0.2,417.36,0.0,0,0.0,7,completed,
8002,4443,8323,177,189,20260418,6,1,267,4,197.69,0.15,672.15,0.0,1,672.15,7,completed,Late delivery
8003,4444,8324,548,134,20250920,9,2,153,2,553.58,0.1,996.44,996.44,0,0.0,9,pending,
8004,4444,8325,548,239,20250920,9,2,153,4,65.62,0.0,262.48,262.48,1,262.48,9,pending,Wrong item
8005,4445,8326,524,103,20260309,16,6,219,5,444.97,0.05,2113.61,2113.61,0,0.0,10,completed,
8006,4445,8327,524,208,20260309,16,6,219,5,53.0,0.05,251.75,251.75,0,0.0,10,completed,
8007,4445,8328,524,140,20260309,16,6,219,4,315.83,0.03,1225.42,1225.42,0,0.0,10,completed,
8008,4446,8329,853,98,20260508,6,6,150,1,12432.4,0.2,9945.92,9945.92,0,0.0,7,pending,
8009,4446,8330,853,135,20260508,6,6,150,5,478.86,0.15,2035.16,2035.16,0,0.0,7,pending,
8010,4447,8331,588,90,20250224,11,5,97,3,859.24,0.03,2500.39,1458.85,0,0.0,11,completed,
8011,4448,8332,461,234,20250205,6,10,213,3,969.33,0.03,2820.75,2820.75,0,0.0,3,pending,
8012,4449,8333,376,294,20260320,3,2,147,3,1040.72,0.15,2653.84,2653.84,0,0.0,8,cancelled,
8013,4450,8334,625,166,20260224,11,6,117,1,689.34,0.1,620.41,620.41,0,0.0,5,completed,
8014,4451,8335,505,70,20250630,3,15,109,4,1017.91,0.2,3257.31,3257.31,0,0.0,8,completed,
8015,4452,8336,544,30,20250303,6,6,132,5,139.21,0.05,661.25,661.25,0,0.0,8,completed,
8016,4452,8337,544,130,20250303,6,6,132,4,8602.61,0.2,27528.35,27528.35,0,0.0,8,completed,
8017,4452,8338,544,86,20250303,6,6,132,3,1439.55,0.03,4189.09,4189.09,0,0.0,8,completed,
8018,4452,8339,544,12,20250303,6,6,132,5,308.2,0.1,1386.9,1386.9,0,0.0,8,completed,
8019,4453,8340,122,241,20251227,11,15,137,1,4910.09,0.15,4173.58,4173.58,0,0.0,7,completed,
8020,4454,8341,657,30,20250224,10,10,302,4,136.74,0.15,464.92,464.92,0,0.0,4,completed,
8021,4455,8342,775,247,20260401,10,16,154,2,289.32,0.15,491.84,119.74,0,0.0,7,completed,
8022,4455,8343,775,176,20260401,10,16,154,2,43.31,0.05,82.29,20.03,0,0.0,7,completed,
8023,4456,8344,148,257,20260223,6,7,241,4,4017.29,0.05,15265.7,7141.84,0,0.0,4,completed,
8024,4456,8345,148,98,20260223,6,7,241,5,12218.28,0.05,58036.83,27151.71,0,0.0,4,completed,
8025,4456,8346,148,66,20260223,6,7,241,4,14338.77,0.03,55634.43,26027.78,0,0.0,4,completed,
8026,4456,8347,148,103,20260223,6,7,241,2,420.85,0.1,757.53,354.4,0,0.0,4,completed,
8027,4457,8348,4,25,20250403,6,15,267,2,1265.41,0.0,2530.82,2530.82,0,0.0,5,completed,
8028,4458,8349,110,254,20260504,4,15,71,3,44.44,0.03,129.32,129.32,0,0.0,9,completed,
8029,4459,8350,502,201,20250421,10,10,96,4,292.95,0.0,1171.8,1171.8,0,0.0,1,completed,
8030,4460,8352,244,3,20260117,12,10,304,5,604.55,0.03,2932.07,2932.07,0,0.0,7,completed,
8031,4460,8353,244,277,20260117,12,10,304,3,271.42,0.15,692.12,692.12,0,0.0,7,completed,
8032,4460,8354,244,297,20260117,12,10,304,3,181.59,0.15,463.05,463.05,0,0.0,7,completed,
8033,4461,8355,119,261,20260704,11,6,174,2,267.01,0.05,507.32,507.32,0,0.0,153,completed,
8034,4461,8356,119,244,20260704,11,6,174,5,1742.29,0.15,7404.73,7404.73,0,0.0,153,completed,
8035,4461,8357,119,183,20260704,11,6,174,3,370.82,0.0,1112.46,1112.46,0,0.0,153,completed,
8036,4462,8358,789,50,20260407,3,12,16,1,9627.59,0.15,8183.45,4848.49,0,0.0,3,completed,
8037,4462,8359,789,115,20260407,3,12,16,4,939.62,0.2,3006.78,1781.44,0,0.0,3,completed,
8038,4463,8360,124,80,20250619,11,15,217,1,81.18,0.15,69.0,69.0,0,0.0,4,completed,
8039,4463,8361,124,27,20250619,11,15,217,2,77.49,0.0,154.98,154.98,0,0.0,4,completed,
8040,4464,8362,426,87,20250425,11,6,117,5,326.55,0.05,1551.11,1551.11,0,0.0,7,pending,
8041,4465,8363,765,33,20260403,9,10,229,5,4783.51,0.15,20329.92,20329.92,0,0.0,4,returned,
8042,4465,8364,765,251,20260403,9,10,229,4,246.25,0.15,837.25,837.25,0,0.0,4,returned,
8043,4466,8366,382,181,20250621,12,2,156,4,516.08,0.0,2064.32,2064.32,0,0.0,7,completed,
8044,4467,8367,908,67,20250314,10,6,96,1,1556.06,0.03,1509.38,1509.38,0,0.0,4,completed,
8045,4468,8368,996,122,20251223,2,10,88,3,1457.34,0.1,3934.82,3934.82,0,0.0,8,completed,
8046,4468,8369,996,67,20251223,2,10,88,1,1550.2,0.0,1550.2,1550.2,0,0.0,8,completed,
8047,4469,8370,543,47,20250501,1,15,145,1,53.09,0.05,50.44,50.44,0,0.0,8,completed,
8048,4470,8371,340,52,20251004,11,6,204,1,1281.24,0.1,1153.12,1153.12,0,0.0,7,completed,
8049,4470,8372,340,226,20251004,11,6,204,3,14359.62,0.2,34463.09,34463.08,0,0.0,7,completed,
8050,4470,8373,340,270,20251004,11,6,204,3,119.16,0.15,303.86,303.86,0,0.0,7,completed,
8051,4471,8374,356,208,20260219,12,6,156,4,49.7,0.05,188.86,188.86,0,0.0,9,completed,
8052,4471,8375,356,6,20260219,12,6,156,3,1515.6,0.0,4546.8,4546.8,0,0.0,9,completed,
8053,4471,8376,356,173,20260219,12,6,156,1,224.36,0.0,224.36,224.36,0,0.0,9,completed,
8054,4472,8378,829,232,20250422,6,15,112,5,1479.63,0.03,7176.21,7176.21,0,0.0,9,completed,
8055,4473,8379,934,22,20260508,1,2,127,3,857.66,0.03,2495.79,2495.79,0,0.0,10,completed,
8056,4473,8380,934,108,20260508,1,2,127,1,494.11,0.03,479.29,479.29,0,0.0,10,completed,
8057,4473,8381,934,216,20260508,1,2,127,4,1715.03,0.1,6174.11,6174.11,0,0.0,10,completed,
8058,4474,8382,204,180,20250620,10,9,77,1,3366.99,0.15,2861.94,726.99,0,0.0,8,completed,
8059,4474,8383,204,69,20250620,10,9,77,5,405.54,0.05,1926.32,489.32,0,0.0,8,completed,
8060,4475,8384,585,86,20250321,2,3,128,5,1457.15,0.05,6921.46,0.0,0,0.0,6,completed,
8061,4475,8385,585,179,20250321,2,3,128,4,391.62,0.05,1488.16,0.0,0,0.0,6,completed,
8062,4476,8386,638,103,20251220,6,1,199,1,439.91,0.03,426.71,121.43,0,0.0,4,returned,
8063,4476,8387,638,92,20251220,6,1,199,4,172.0,0.15,584.8,166.42,0,0.0,4,returned,
8064,4476,8388,638,164,20251220,6,1,199,4,4351.12,0.2,13923.58,3962.31,0,0.0,4,returned,
8065,4477,8389,157,214,20260318,11,2,188,3,406.62,0.03,1183.26,0.0,0,0.0,,cancelled,
8066,4477,8390,157,82,20260318,11,2,188,5,5791.82,0.15,24615.23,0.0,0,0.0,,cancelled,
8067,4478,8391,588,227,20250907,13,6,119,5,1073.32,0.05,5098.27,5098.27,0,0.0,9,completed,
8068,4478,8392,588,116,20250907,13,6,119,1,3717.01,0.15,3159.46,3159.46,0,0.0,9,completed,
8069,4479,8393,454,256,20250122,3,17,70,4,43.89,0.15,149.23,0.0,0,0.0,7,completed,
8070,4479,8394,454,143,20250122,3,17,70,4,32.52,0.15,110.57,0.0,0,0.0,7,completed,
8071,4479,8395,454,298,20250122,3,17,70,1,284.12,0.15,241.5,0.0,0,0.0,7,completed,
8072,4480,8396,48,249,20250318,7,15,151,2,804.72,0.1,1448.5,1448.5,1,1448.5,2,completed,Late delivery
8073,4481,8397,52,243,20250824,20,10,86,2,1329.14,0.2,2126.62,2126.62,1,2126.62,4,completed,Damaged product
8074,4482,8398,934,192,20250303,11,15,117,5,102.33,0.0,511.65,511.65,0,0.0,92,completed,
8075,4482,8399,934,199,20250303,11,15,117,1,337.98,0.05,321.08,321.08,0,0.0,92,completed,
8076,4483,8402,191,37,20250701,4,2,130,4,298.51,0.15,1014.93,1014.93,0,0.0,8,completed,
8077,4484,8403,117,185,20250208,4,15,197,2,628.95,0.2,1006.32,0.0,0,0.0,,cancelled,
8078,4484,8404,117,192,20250208,4,15,197,4,108.97,0.15,370.5,0.0,0,0.0,,cancelled,
8079,4484,8405,117,39,20250208,4,15,197,2,467.77,0.03,907.47,0.0,0,0.0,,cancelled,
8080,4485,8406,13,54,20250924,6,10,112,2,715.18,0.15,1215.81,1215.81,0,0.0,6,completed,
8081,4485,8407,13,199,20250924,6,10,112,4,334.09,0.15,1135.91,1135.91,1,1135.91,6,completed,Late delivery
8082,4485,8408,13,27,20250924,6,10,112,3,75.55,0.15,192.65,192.65,0,0.0,6,completed,
8083,4486,8409,573,54,20260127,6,2,92,3,695.09,0.0,2085.27,2085.27,0,0.0,5,completed,
8084,4487,8410,520,216,20250531,11,10,303,2,1616.43,0.1,2909.57,2909.57,0,0.0,4,returned,
8085,4487,8411,520,41,20250531,11,10,303,1,1130.41,0.2,904.33,904.33,0,0.0,4,returned,
8086,4488,8412,905,256,20260105,10,15,77,5,42.45,0.1,191.03,191.03,0,0.0,330,completed,
8087,4488,8413,905,102,20260105,10,15,77,3,1222.71,0.15,3117.91,3117.91,0,0.0,330,completed,
8088,4488,8414,905,159,20260105,10,15,77,2,41.86,0.15,71.16,71.16,0,0.0,330,completed,
8089,4489,8415,82,171,20251026,10,17,22,5,157.1,0.2,628.4,0.0,0,0.0,5,completed,
8090,4489,8416,82,61,20251026,10,17,22,2,96.12,0.0,192.24,0.0,0,0.0,5,completed,
8091,4490,8417,864,56,20250329,11,8,155,4,995.97,0.15,3386.3,1604.42,0,0.0,6,cancelled,
8092,4490,8418,864,224,20250329,11,8,155,5,16.9,0.03,81.97,38.84,0,0.0,6,cancelled,
8093,4491,8419,827,93,20250120,17,9,84,2,41.07,0.2,65.71,0.0,0,0.0,10,completed,
8094,4492,8420,534,153,20250609,11,2,39,3,2199.94,0.0,6599.82,6599.82,0,0.0,122,completed,
8095,4492,8421,534,93,20250609,11,2,39,1,43.32,0.03,42.02,42.02,0,0.0,122,completed,
8096,4493,8422,980,117,20250906,4,10,110,4,199.14,0.05,756.73,756.73,0,0.0,94,completed,
8097,4493,8423,980,126,20250906,4,10,110,5,23.18,0.05,110.11,110.11,0,0.0,94,completed,
8098,4493,8424,980,22,20250906,4,10,110,4,902.48,0.1,3248.93,3248.93,0,0.0,94,completed,
8099,4494,8425,230,240,20250818,2,15,128,3,55.36,0.03,161.1,161.1,0,0.0,2,completed,
8100,4495,8426,766,63,20250614,6,2,226,1,1800.58,0.1,1620.52,1620.52,0,0.0,10,completed,
8101,4495,8427,766,220,20250614,6,2,226,4,250.05,0.05,950.19,950.19,0,0.0,10,completed,
8102,4495,8428,766,76,20250614,6,2,226,2,343.65,0.1,618.57,618.57,1,618.57,10,completed,Customer changed mind
8103,4495,8429,766,55,20250614,6,2,226,3,485.08,0.15,1236.95,1236.95,0,0.0,10,completed,
8104,4496,8430,665,30,20250620,2,15,88,1,137.43,0.0,137.43,137.43,0,0.0,5,completed,
8105,4496,8431,665,213,20250620,2,15,88,5,674.59,0.05,3204.3,3204.31,0,0.0,5,completed,
8106,4496,8432,665,123,20250620,2,15,88,1,210.88,0.03,204.55,204.55,0,0.0,5,completed,
8107,4496,8433,665,204,20250620,2,15,88,1,138.19,0.2,110.55,110.55,0,0.0,5,completed,
8108,4497,8434,154,84,20250528,11,2,137,2,1808.77,0.2,2894.03,2894.03,0,0.0,7,completed,
8109,4497,8435,154,120,20250528,11,2,137,2,299.86,0.03,581.73,581.73,0,0.0,7,completed,
8110,4498,8436,781,195,20250731,12,2,156,5,857.66,0.0,4288.3,4288.3,0,0.0,8,completed,
8111,4499,8437,789,82,20250828,12,9,118,4,5800.92,0.03,22507.57,5705.39,0,0.0,4,completed,
8112,4499,8438,789,204,20250828,12,9,118,3,144.62,0.0,433.86,109.98,0,0.0,4,completed,
8113,4500,8439,696,182,20260901,3,6,109,1,912.63,0.15,775.74,775.74,0,0.0,61,completed,
8114,4500,8440,696,102,20260901,3,6,109,3,1203.54,0.0,3610.62,3610.62,0,0.0,61,completed,
8115,4500,8441,696,111,20260901,3,6,109,2,20.83,0.05,39.58,39.58,0,0.0,61,completed,
8116,4500,8442,696,296,20260901,3,6,109,5,352.71,0.1,1587.19,1587.19,1,1587.19,61,completed,Late delivery
8117,4501,8443,196,225,20250512,11,10,137,3,7283.98,0.2,17481.55,17481.55,0,0.0,8,completed,
8118,4502,8444,4,103,20251003,6,10,73,1,435.06,0.1,391.55,277257.83,0,0.0,3,completed,
8119,4503,8446,362,220,20251205,11,15,78,1,233.89,0.03,226.87,226.87,0,0.0,4,completed,
8120,4504,8447,285,233,20251112,12,17,79,3,284.85,0.2,683.64,187.57,1,683.64,9,completed,Late delivery
8121,4504,8448,285,148,20251112,12,17,79,4,894.32,0.15,3040.69,834.28,0,0.0,9,completed,
8122,4505,8449,739,116,20260226,7,2,214,4,3970.06,0.15,13498.2,0.0,0,0.0,,cancelled,
8123,4506,8450,995,120,20251123,3,9,44,2,308.16,0.03,597.83,597.83,0,0.0,7,cancelled,
8124,4506,8451,995,16,20251123,3,9,44,3,48.83,0.0,146.49,146.49,0,0.0,7,cancelled,
8125,4506,8452,995,108,20251123,3,9,44,2,481.02,0.0,962.04,962.04,0,0.0,7,cancelled,
8126,4507,8453,103,24,20250910,1,10,68,2,831.48,0.15,1413.52,1413.52,0,0.0,3,returned,
8127,4508,8454,419,75,20260124,11,2,155,1,188.27,0.03,182.62,182.62,0,0.0,4,completed,
8128,4508,8455,419,273,20260124,11,2,155,3,5625.15,0.15,14344.13,14344.13,0,0.0,4,completed,
8129,4509,8456,757,114,20251218,4,2,90,3,12578.0,0.0,37734.0,37734.0,0,0.0,7,completed,
8130,4509,8457,757,247,20251218,4,2,90,1,276.57,0.2,221.26,221.26,0,0.0,7,completed,
8131,4509,8458,757,5,20251218,4,2,90,5,227.82,0.2,911.28,911.28,0,0.0,7,completed,
8132,4510,8459,539,296,20250920,9,15,153,3,361.13,0.2,866.71,866.71,0,0.0,4,completed,
8133,4510,8460,539,16,20250920,9,15,153,2,48.75,0.1,87.75,87.75,0,0.0,4,completed,
8134,4511,8461,119,111,20260312,10,16,136,1,23.64,0.05,22.46,0.0,1,22.46,1,completed,Damaged product
8135,4511,8462,119,288,20260312,10,16,136,4,113.88,0.05,432.74,0.0,0,0.0,1,completed,
8136,4512,8463,824,138,20250616,2,15,88,2,2061.27,0.03,3998.86,50106.41,0,0.0,8,pending,
8137,4512,8465,824,154,20250616,2,15,88,4,1674.99,0.05,6364.96,79754.05,0,0.0,8,pending,
8138,4513,8466,179,140,20250321,20,15,261,5,299.81,0.2,1199.24,1199.24,0,0.0,8,completed,
8139,4513,8467,179,280,20250321,20,15,261,3,481.88,0.0,1445.64,1445.64,0,0.0,8,completed,
8140,4514,8468,542,76,20250726,1,2,107,1,334.17,0.1,300.75,300.75,1,300.75,4,completed,Customer changed mind
8141,4515,8469,147,290,20251028,12,2,156,5,13237.97,0.0,66189.85,66189.85,0,0.0,2,completed,
8142,4515,8470,147,26,20251028,12,2,156,2,965.33,0.03,1872.74,1872.74,0,0.0,2,completed,
8143,4515,8471,147,289,20251028,12,2,156,4,3839.5,0.15,13054.3,13054.3,0,0.0,2,completed,
8144,4515,8472,147,156,20251028,12,2,156,5,306.0,0.2,1224.0,1224.0,0,0.0,2,completed,
8145,4516,8473,69,209,20251104,9,2,21,1,7574.14,0.0,7574.14,7574.14,0,0.0,9,returned,
8146,4516,8474,69,219,20251104,9,2,21,4,132.05,0.15,448.97,448.97,0,0.0,9,returned,
8147,4517,8475,2,207,20250608,10,6,136,4,30.47,0.05,115.79,115.79,0,0.0,4,completed,
8148,4518,8476,312,27,20260109,8,6,94,3,71.23,0.0,213.69,213.69,0,0.0,6,completed,
8149,4518,8477,312,49,20260109,8,6,94,2,1847.04,0.2,2955.26,2955.27,0,0.0,6,completed,
8150,4518,8478,312,14,20260109,8,6,94,4,65.15,0.03,252.78,252.78,0,0.0,6,completed,
8151,4519,8479,542,79,20260220,1,15,68,3,52.77,0.15,134.56,134.56,0,0.0,1,returned,
8152,4520,8481,651,180,20251003,4,15,71,5,3646.69,0.1,16410.1,312443.87,0,0.0,4,completed,
8153,4520,8482,651,123,20251003,4,15,71,1,208.96,0.03,202.69,3859.16,0,0.0,4,completed,
8154,4520,8483,651,73,20251003,4,15,71,5,539.69,0.1,2428.61,46240.08,0,0.0,4,completed,
8155,4521,8484,628,121,20250902,9,10,95,1,801.58,0.1,721.42,721.43,0,0.0,94,completed,
8156,4521,8485,628,299,20250902,9,10,95,1,226.84,0.03,220.03,220.03,0,0.0,94,completed,
8157,4522,8486,234,26,20250303,10,6,96,4,986.42,0.15,3353.83,3353.83,0,0.0,10,completed,
8158,4522,8487,234,16,20250303,10,6,96,2,47.05,0.2,75.28,75.28,0,0.0,10,completed,
8159,4522,8488,234,168,20250303,10,6,96,3,1149.44,0.03,3344.87,3344.87,0,0.0,10,completed,
8160,4523,8489,950,159,20250424,8,6,269,1,44.91,0.15,38.17,38.17,0,0.0,6,completed,
8161,4524,8490,263,163,20260418,10,15,96,1,703.4,0.0,703.4,703.4,0,0.0,7,completed,
8162,4525,8491,862,4,20251019,10,10,77,5,2311.59,0.05,10980.05,10980.05,0,0.0,3,completed,
8163,4525,8492,862,35,20251019,10,10,77,4,1173.62,0.1,4225.03,4225.03,0,0.0,3,completed,
8164,4526,8493,390,86,20250704,9,12,95,3,1313.08,0.2,3151.39,0.0,1,3151.39,3,cancelled,Quality issue
8165,4526,8494,390,238,20250704,9,12,95,4,136.68,0.15,464.71,0.0,0,0.0,3,cancelled,
8166,4527,8495,214,5,20260322,11,12,137,4,231.5,0.0,926.0,257.74,0,0.0,7,completed,
8167,4528,8496,435,44,20250114,3,6,210,5,403.45,0.15,1714.66,1714.66,0,0.0,4,completed,
8168,4529,8497,624,141,20250728,1,3,87,4,207.0,0.0,828.0,517.68,0,0.0,8,completed,
8169,4530,8498,136,223,20250902,4,15,90,3,35.2,0.15,89.76,89.76,0,0.0,5,completed,
8170,4530,8499,136,191,20250902,4,15,90,4,29.66,0.2,94.91,94.91,0,0.0,5,completed,
8171,4531,8500,578,202,20260517,6,15,132,3,2342.78,0.0,7028.34,7028.34,0,0.0,5,completed,
8172,4532,8501,448,229,20250530,10,11,230,3,369.28,0.05,1052.45,310.64,0,0.0,6,completed,
8173,4533,8502,962,188,20250614,2,10,250,5,125.11,0.0,625.55,625.55,0,0.0,10,returned,
8174,4534,8503,357,39,20251211,3,9,129,1,465.85,0.15,395.97,138.59,0,0.0,6,completed,
8175,4534,8504,357,76,20251211,3,9,129,2,351.98,0.15,598.37,209.43,0,0.0,6,completed,
8176,4534,8505,357,295,20251211,3,9,129,3,334.97,0.2,803.93,281.37,0,0.0,6,completed,
8177,4535,8506,221,212,20250320,5,10,91,1,2709.59,0.2,2167.67,2167.67,0,0.0,7,completed,
8178,4536,8507,403,146,20260519,11,6,137,3,17400.76,0.2,41761.82,41761.83,0,0.0,2,completed,
8179,4536,8508,403,232,20260519,11,6,137,5,1477.19,0.03,7164.37,7164.37,0,0.0,2,completed,
8180,4537,8509,987,49,20260501,3,14,70,4,1773.0,0.1,6382.8,120446.3,0,0.0,188,completed,
8181,4538,8511,440,26,20260520,3,6,129,5,904.01,0.1,4068.05,4068.05,0,0.0,10,completed,
8182,4539,8512,149,88,20260413,4,15,130,2,843.62,0.0,1687.24,1687.24,0,0.0,9,returned,
8183,4539,8513,149,3,20260413,4,15,130,2,603.81,0.0,1207.62,1207.62,0,0.0,9,returned,
8184,4540,8514,440,152,20260101,4,2,17,4,438.1,0.05,1664.78,1664.78,0,0.0,8,completed,
8185,4540,8515,440,40,20260101,4,2,17,3,1363.71,0.15,3477.46,3477.46,0,0.0,8,completed,
8186,4541,8516,750,83,20250909,11,2,117,1,1740.72,0.1,1566.65,1566.64,0,0.0,7,completed,
8187,4541,8517,750,286,20250909,11,2,117,1,67.27,0.2,53.82,53.82,0,0.0,7,completed,
